Timestamp,Email address,Name:,ID code:,Grade:,Module 1: First choice,Module 1: Second choice,Module 1: Third choice,Module 1: Fourth choice,Module 2: First choice,Module 2: Second choice,Module 2: Third choice,Module 2: Fourth choice,Module 3: First choice,Module 3: Second choice,Module 3: Third choice,Module 3: Fourth choice
07/03/2023 14:20:45,milo@gmail.com,Milo Reese,954875033,12,Group F,Group A (Gr. 12),Group D,Group E,Group B,Group B,Group E,Group D,Group C,Group F,Group A (Gr. 12),Group B
07/03/2023 14:20:45,teresa@gmail.com,Teresa Mitchell,256342955,12,Group F,Group E,Group C,Group A (Gr. 12),Group E,Group E,Group B,Group C,Group E,Group A (Gr. 12),Group F,Group B
07/03/2023 14:20:45,irene@gmail.com,Irene Longacre,398164051,12,Group B,Group E,Group D,Group A (Gr. 12),Group C,Group C,Group A (Gr. 12),Group E,Group D,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,pearl@gmail.com,Pearl Adams,203754943,12,Group D,Group B,Group F,Group C,Group D,Group D,Group C,Group F,Group D,Group C,Group A (Gr. 12),Group E
07/03/2023 14:20:45,anthony@gmail.com,Anthony Diclaudio,818925010,12,Group C,Group F,Group D,Group B,Group B,Group B,Group E,Group D,Group B,Group F,Group D,Group E
07/03/2023 14:20:45,williemae@gmail.com,Williemae Evans,379714844,12,Group A (Gr. 12),Group C,Group B,Group E,Group E,Group E,Group D,Group B,Group C,Group A (Gr. 12),Group D,Group B
07/03/2023 14:20:45,lizabeth@gmail.com,Lizabeth Hillard,495089600,12,Group A (Gr. 12),Group C,Group D,Group F,Group C,Group C,Group E,Group F,Group B,Group F,Group C,Group D
07/03/2023 14:20:45,alice@gmail.com,Alice Carroll,609436382,12,Group D,Group E,Group B,Group C,Group A (Gr. 12),Group A (Gr. 12),Group C,Group F,Group A (Gr. 12),Group B,Group E,Group C
07/03/2023 14:20:45,geneva@gmail.com,Geneva Nance,706122320,12,Group E,Group D,Group C,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group D,Group C,Group A (Gr. 12),Group D,Group C,Group E
07/03/2023 14:20:45,richard@gmail.com,Richard Willems,302485738,12,Group B,Group C,Group D,Group E,Group F,Group F,Group E,Group D,Group E,Group A (Gr. 12),Group C,Group D
07/03/2023 14:20:45,denise@gmail.com,Denise Anderson,288311384,12,Group B,Group C,Group E,Group A (Gr. 12),Group F,Group F,Group C,Group D,Group E,Group F,Group C,Group B
07/03/2023 14:20:45,patrick@gmail.com,Patrick Wallace,427384815,12,Group C,Group D,Group F,Group B,Group D,Group D,Group B,Group C,Group A (Gr. 12),Group D,Group F,Group B
07/03/2023 14:20:45,cynthia@gmail.com,Cynthia Wickham,207924657,12,Group C,Group A (Gr. 12),Group F,Group D,Group F,Group F,Group B,Group A (Gr. 12),Group A (Gr. 12),Group C,Group D,Group B
07/03/2023 14:20:45,matthew@gmail.com,Matthew Reagin,705766507,12,Group B,Group A (Gr. 12),Group F,Group E,Group A (Gr. 12),Group A (Gr. 12),Group D,Group F,Group E,Group D,Group B,Group C
07/03/2023 14:20:45,marty@gmail.com,Marty Robinson,732797694,12,Group D,Group F,Group B,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group D,Group B,Group E,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,hermina@gmail.com,Hermina Hamilton,524305079,12,Group F,Group A (Gr. 12),Group B,Group E,Group F,Group F,Group C,Group D,Group C,Group B,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,andrew@gmail.com,Andrew Parado,986318957,12,Group A (Gr. 12),Group D,Group F,Group C,Group C,Group C,Group D,Group E,Group A (Gr. 12),Group E,Group C,Group B
07/03/2023 14:20:45,mark@gmail.com,Mark Knudsen,443640718,12,Group D,Group B,Group E,Group F,Group C,Group C,Group E,Group D,Group F,Group A (Gr. 12),Group E,Group D
07/03/2023 14:20:45,bertie@gmail.com,Bertie Bustad,126886566,12,Group C,Group E,Group D,Group A (Gr. 12),Group D,Group D,Group A (Gr. 12),Group B,Group A (Gr. 12),Group E,Group B,Group D
07/03/2023 14:20:45,william@gmail.com,William Irish,486154170,12,Group F,Group C,Group D,Group B,Group F,Group F,Group D,Group B,Group A (Gr. 12),Group E,Group F,Group C
07/03/2023 14:20:45,patricia@gmail.com,Patricia Hedges,641892557,12,Group D,Group E,Group C,Group F,Group F,Group F,Group D,Group C,Group A (Gr. 12),Group E,Group B,Group D
07/03/2023 14:20:45,christina@gmail.com,Christina Lynch,912196797,12,Group A (Gr. 12),Group D,Group B,Group C,Group F,Group F,Group D,Group C,Group D,Group B,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,grace@gmail.com,Grace Mclain,617908006,12,Group E,Group D,Group A (Gr. 12),Group B,Group B,Group B,Group E,Group A (Gr. 12),Group B,Group F,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,desmond@gmail.com,Desmond Mallette,966774213,12,Group C,Group D,Group E,Group F,Group B,Group B,Group E,Group F,Group B,Group E,Group C,Group F
07/03/2023 14:20:45,keisha@gmail.com,Keisha Oshea,771335567,12,Group A (Gr. 12),Group E,Group D,Group C,Group A (Gr. 12),Group A (Gr. 12),Group C,Group D,Group D,Group A (Gr. 12),Group C,Group B
07/03/2023 14:20:45,colin@gmail.com,Colin Sinstack,979522678,12,Group F,Group B,Group E,Group A (Gr. 12),Group F,Group F,Group A (Gr. 12),Group C,Group F,Group C,Group B,Group D
07/03/2023 14:20:45,carlton@gmail.com,Carlton Mcpherson,455387020,12,Group F,Group B,Group D,Group E,Group D,Group D,Group B,Group F,Group D,Group F,Group B,Group E
07/03/2023 14:20:45,ricardo@gmail.com,Ricardo Hodosy,856191517,12,Group A (Gr. 12),Group B,Group D,Group E,Group D,Group D,Group E,Group F,Group B,Group D,Group A (Gr. 12),Group E
07/03/2023 14:20:45,lashell@gmail.com,Lashell Willet,837222973,12,Group D,Group B,Group C,Group A (Gr. 12),Group E,Group E,Group C,Group B,Group C,Group F,Group E,Group B
07/03/2023 14:20:45,joanna@gmail.com,Joanna Harrison,879509942,12,Group C,Group B,Group E,Group F,Group A (Gr. 12),Group A (Gr. 12),Group B,Group D,Group C,Group B,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,james@gmail.com,James Lopez,276886933,12,Group C,Group F,Group A (Gr. 12),Group B,Group E,Group E,Group C,Group F,Group F,Group C,Group E,Group D
07/03/2023 14:20:45,nancy@gmail.com,Nancy Harper,913840851,12,Group A (Gr. 12),Group F,Group C,Group B,Group B,Group B,Group E,Group F,Group F,Group B,Group C,Group D
07/03/2023 14:20:45,mary@gmail.com,Mary Emond,754219017,12,Group B,Group A (Gr. 12),Group D,Group E,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group E,Group A (Gr. 12),Group D,Group C
07/03/2023 14:20:45,charles@gmail.com,Charles Hunter,648339958,12,Group F,Group D,Group C,Group E,Group C,Group C,Group A (Gr. 12),Group F,Group C,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,renee@gmail.com,Renee Johnson,329507403,12,Group F,Group C,Group A (Gr. 12),Group E,Group C,Group C,Group D,Group B,Group A (Gr. 12),Group D,Group B,Group E
07/03/2023 14:20:45,martin@gmail.com,Martin Middleton,300066811,12,Group E,Group F,Group B,Group A (Gr. 12),Group F,Group F,Group A (Gr. 12),Group B,Group D,Group A (Gr. 12),Group F,Group E
07/03/2023 14:20:45,donald@gmail.com,Donald Fisher,503865641,12,Group F,Group E,Group C,Group B,Group B,Group B,Group A (Gr. 12),Group E,Group D,Group F,Group C,Group B
07/03/2023 14:20:45,elizabeth@gmail.com,Elizabeth Lineberry,952529030,12,Group B,Group C,Group D,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group F,Group D,Group C,Group E,Group F,Group D
07/03/2023 14:20:45,damien@gmail.com,Damien Middleton,700131998,12,Group F,Group B,Group A (Gr. 12),Group C,Group D,Group D,Group B,Group F,Group D,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,patricia@gmail.com,Patricia Wilcoxon,591958731,12,Group F,Group A (Gr. 12),Group B,Group C,Group D,Group D,Group B,Group A (Gr. 12),Group A (Gr. 12),Group D,Group C,Group B
07/03/2023 14:20:45,elizabeth@gmail.com,Elizabeth Rameriez,611551081,12,Group A (Gr. 12),Group D,Group E,Group C,Group D,Group D,Group A (Gr. 12),Group E,Group D,Group A (Gr. 12),Group C,Group B
07/03/2023 14:20:45,earl@gmail.com,Earl Grover,698295486,12,Group E,Group C,Group A (Gr. 12),Group D,Group C,Group C,Group E,Group D,Group F,Group A (Gr. 12),Group D,Group C
07/03/2023 14:20:45,ronald@gmail.com,Ronald Monfort,116012402,12,Group B,Group E,Group C,Group F,Group D,Group D,Group C,Group F,Group C,Group A (Gr. 12),Group F,Group D
07/03/2023 14:20:45,roberta@gmail.com,Roberta Abnet,924044443,12,Group F,Group E,Group A (Gr. 12),Group B,Group B,Group B,Group F,Group E,Group A (Gr. 12),Group E,Group D,Group B
07/03/2023 14:20:45,carlos@gmail.com,Carlos Svec,241371835,12,Group C,Group D,Group B,Group A (Gr. 12),Group B,Group B,Group F,Group C,Group B,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,johnny@gmail.com,Johnny Smith,384886932,12,Group C,Group D,Group F,Group B,Group A (Gr. 12),Group A (Gr. 12),Group F,Group C,Group D,Group F,Group B,Group E
07/03/2023 14:20:45,jacqueline@gmail.com,Jacqueline Hixon,183265607,12,Group C,Group A (Gr. 12),Group B,Group D,Group C,Group C,Group E,Group A (Gr. 12),Group E,Group D,Group C,Group F
07/03/2023 14:20:45,margaret@gmail.com,Margaret Swonke,364675879,12,Group F,Group C,Group E,Group B,Group C,Group C,Group A (Gr. 12),Group D,Group B,Group E,Group A (Gr. 12),Group C
07/03/2023 14:20:45,martin@gmail.com,Martin White,518403206,12,Group F,Group D,Group E,Group A (Gr. 12),Group B,Group B,Group A (Gr. 12),Group E,Group F,Group D,Group E,Group C
07/03/2023 14:20:45,mammie@gmail.com,Mammie Terry,815634761,12,Group F,Group C,Group E,Group B,Group C,Group C,Group F,Group A (Gr. 12),Group D,Group E,Group C,Group F
07/03/2023 14:20:45,jerry@gmail.com,Jerry Richards,189287629,12,Group A (Gr. 12),Group F,Group E,Group D,Group F,Group F,Group A (Gr. 12),Group B,Group B,Group C,Group F,Group E
07/03/2023 14:20:45,michael@gmail.com,Michael Durham,829153145,12,Group E,Group B,Group A (Gr. 12),Group D,Group C,Group C,Group E,Group B,Group A (Gr. 12),Group F,Group D,Group B
07/03/2023 14:20:45,rose@gmail.com,Rose Rippy,203406272,12,Group A (Gr. 12),Group D,Group C,Group B,Group E,Group E,Group C,Group A (Gr. 12),Group C,Group E,Group A (Gr. 12),Group D
07/03/2023 14:20:45,james@gmail.com,James Correia,971927514,12,Group C,Group A (Gr. 12),Group B,Group D,Group A (Gr. 12),Group A (Gr. 12),Group B,Group E,Group B,Group E,Group A (Gr. 12),Group F
07/03/2023 14:20:45,machelle@gmail.com,Machelle Mederos,912595236,12,Group D,Group F,Group E,Group A (Gr. 12),Group C,Group C,Group B,Group D,Group A (Gr. 12),Group B,Group D,Group C
07/03/2023 14:20:45,sondra@gmail.com,Sondra Robinson,999559702,12,Group E,Group C,Group B,Group A (Gr. 12),Group C,Group C,Group A (Gr. 12),Group F,Group E,Group C,Group A (Gr. 12),Group F
07/03/2023 14:20:45,christine@gmail.com,Christine Flens,290703812,12,Group B,Group E,Group D,Group C,Group B,Group B,Group D,Group A (Gr. 12),Group E,Group C,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,gary@gmail.com,Gary Omalley,480975121,12,Group E,Group D,Group C,Group B,Group B,Group B,Group D,Group C,Group E,Group C,Group D,Group F
07/03/2023 14:20:45,iris@gmail.com,Iris Scowden,200528196,12,Group A (Gr. 12),Group C,Group E,Group F,Group C,Group C,Group E,Group F,Group C,Group F,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,mary@gmail.com,Mary Tobin,567565035,12,Group A (Gr. 12),Group B,Group C,Group D,Group A (Gr. 12),Group A (Gr. 12),Group D,Group C,Group E,Group C,Group D,Group B
07/03/2023 14:20:45,madeline@gmail.com,Madeline Dunn,140881114,12,Group A (Gr. 12),Group F,Group B,Group E,Group A (Gr. 12),Group A (Gr. 12),Group D,Group F,Group A (Gr. 12),Group C,Group E,Group B
07/03/2023 14:20:45,kara@gmail.com,Kara Martinez,683266645,12,Group F,Group B,Group E,Group D,Group E,Group E,Group A (Gr. 12),Group F,Group A (Gr. 12),Group F,Group E,Group D
07/03/2023 14:20:45,janet@gmail.com,Janet Blackwell,345244596,12,Group F,Group C,Group E,Group A (Gr. 12),Group E,Group E,Group C,Group A (Gr. 12),Group D,Group C,Group E,Group B
07/03/2023 14:20:45,andre@gmail.com,Andre Hines,864261559,12,Group E,Group A (Gr. 12),Group D,Group C,Group B,Group B,Group D,Group A (Gr. 12),Group C,Group B,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,john@gmail.com,John Meza,556481328,12,Group B,Group D,Group C,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group C,Group E,Group D,Group C,Group F,Group B
07/03/2023 14:20:45,eric@gmail.com,Eric Frautschi,139084212,12,Group A (Gr. 12),Group C,Group F,Group D,Group E,Group E,Group D,Group C,Group F,Group E,Group B,Group C
07/03/2023 14:20:45,barbara@gmail.com,Barbara Schlager,478244270,12,Group D,Group E,Group A (Gr. 12),Group F,Group F,Group F,Group D,Group A (Gr. 12),Group A (Gr. 12),Group D,Group B,Group F
07/03/2023 14:20:45,beverly@gmail.com,Beverly Cohen,879186487,12,Group D,Group F,Group A (Gr. 12),Group B,Group E,Group E,Group D,Group A (Gr. 12),Group D,Group B,Group F,Group E
07/03/2023 14:20:45,gloria@gmail.com,Gloria Pam,635663290,12,Group F,Group C,Group D,Group A (Gr. 12),Group B,Group B,Group E,Group F,Group E,Group F,Group D,Group C
07/03/2023 14:20:45,david@gmail.com,David Lane,796477206,12,Group E,Group A (Gr. 12),Group D,Group F,Group C,Group C,Group D,Group B,Group E,Group B,Group D,Group F
07/03/2023 14:20:45,marie@gmail.com,Marie Marroquin,218784542,12,Group C,Group B,Group D,Group F,Group F,Group F,Group B,Group C,Group E,Group F,Group B,Group D
07/03/2023 14:20:45,evelyn@gmail.com,Evelyn Moore,289900597,12,Group E,Group A (Gr. 12),Group F,Group D,Group E,Group E,Group D,Group A (Gr. 12),Group D,Group C,Group F,Group B
07/03/2023 14:20:45,linda@gmail.com,Linda Bradley,160091190,12,Group C,Group D,Group A (Gr. 12),Group F,Group F,Group F,Group A (Gr. 12),Group C,Group C,Group D,Group B,Group F
07/03/2023 14:20:45,ray@gmail.com,Ray Drew,890099819,12,Group B,Group D,Group C,Group E,Group A (Gr. 12),Group A (Gr. 12),Group C,Group F,Group C,Group D,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,frankie@gmail.com,Frankie Cummings,672792606,12,Group A (Gr. 12),Group F,Group C,Group E,Group E,Group E,Group D,Group C,Group B,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,mona@gmail.com,Mona Wendell,245231708,12,Group D,Group A (Gr. 12),Group C,Group B,Group E,Group E,Group B,Group F,Group F,Group B,Group E,Group C
07/03/2023 14:20:45,gregory@gmail.com,Gregory Witherite,459920845,12,Group D,Group E,Group F,Group C,Group D,Group D,Group B,Group F,Group B,Group A (Gr. 12),Group D,Group E
07/03/2023 14:20:45,adolph@gmail.com,Adolph Hartley,438310203,12,Group D,Group C,Group E,Group A (Gr. 12),Group D,Group D,Group E,Group A (Gr. 12),Group C,Group F,Group E,Group D
07/03/2023 14:20:45,darryl@gmail.com,Darryl Anderson,935403966,12,Group D,Group E,Group C,Group A (Gr. 12),Group E,Group E,Group A (Gr. 12),Group F,Group D,Group C,Group A (Gr. 12),Group F
07/03/2023 14:20:45,thomas@gmail.com,Thomas Lindsey,654829631,12,Group D,Group B,Group C,Group A (Gr. 12),Group F,Group F,Group C,Group A (Gr. 12),Group F,Group D,Group C,Group E
07/03/2023 14:20:45,michael@gmail.com,Michael Keefer,945460286,12,Group E,Group C,Group D,Group B,Group D,Group D,Group F,Group B,Group D,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,roy@gmail.com,Roy Johnson,418529623,12,Group F,Group E,Group A (Gr. 12),Group D,Group F,Group F,Group C,Group A (Gr. 12),Group F,Group B,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,hector@gmail.com,Hector Ramsey,622438027,12,Group D,Group A (Gr. 12),Group B,Group F,Group D,Group D,Group A (Gr. 12),Group B,Group C,Group F,Group B,Group D
07/03/2023 14:20:45,margie@gmail.com,Margie Patel,757412286,12,Group B,Group A (Gr. 12),Group F,Group E,Group D,Group D,Group A (Gr. 12),Group C,Group E,Group F,Group A (Gr. 12),Group D
07/03/2023 14:20:45,norma@gmail.com,Norma Olsen,586684762,12,Group C,Group F,Group D,Group E,Group F,Group F,Group B,Group D,Group E,Group A (Gr. 12),Group D,Group B
07/03/2023 14:20:45,karen@gmail.com,Karen Rothman,597956385,12,Group A (Gr. 12),Group D,Group C,Group F,Group B,Group B,Group C,Group E,Group D,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,angela@gmail.com,Angela Bailey,490627479,12,Group C,Group F,Group E,Group D,Group F,Group F,Group B,Group C,Group C,Group B,Group F,Group D
07/03/2023 14:20:45,johnathan@gmail.com,Johnathan Leonard,790393150,12,Group B,Group E,Group D,Group A (Gr. 12),Group F,Group F,Group E,Group A (Gr. 12),Group D,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,timothy@gmail.com,Timothy Gardner,982859520,12,Group B,Group A (Gr. 12),Group C,Group F,Group C,Group C,Group E,Group F,Group E,Group F,Group B,Group C
07/03/2023 14:20:45,thomas@gmail.com,Thomas Fisher,802608713,12,Group E,Group C,Group A (Gr. 12),Group F,Group E,Group E,Group C,Group A (Gr. 12),Group B,Group A (Gr. 12),Group E,Group D
07/03/2023 14:20:45,paul@gmail.com,Paul Butcher,691402967,12,Group C,Group E,Group F,Group D,Group B,Group B,Group A (Gr. 12),Group F,Group A (Gr. 12),Group D,Group E,Group F
07/03/2023 14:20:45,henry@gmail.com,Henry Mays,480620031,12,Group D,Group E,Group A (Gr. 12),Group C,Group D,Group D,Group A (Gr. 12),Group B,Group F,Group B,Group E,Group D
07/03/2023 14:20:45,gordon@gmail.com,Gordon Guy,826003395,12,Group F,Group A (Gr. 12),Group D,Group E,Group A (Gr. 12),Group A (Gr. 12),Group B,Group E,Group F,Group D,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,james@gmail.com,James Rezak,610460208,12,Group F,Group D,Group E,Group A (Gr. 12),Group C,Group C,Group A (Gr. 12),Group E,Group D,Group A (Gr. 12),Group F,Group C
07/03/2023 14:20:45,leeann@gmail.com,Leeann Perez,140240416,12,Group A (Gr. 12),Group B,Group D,Group E,Group B,Group B,Group C,Group E,Group A (Gr. 12),Group F,Group D,Group E
07/03/2023 14:20:45,jeffrey@gmail.com,Jeffrey Skidgel,346123692,12,Group E,Group A (Gr. 12),Group C,Group F,Group F,Group F,Group D,Group A (Gr. 12),Group C,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,basil@gmail.com,Basil Ashland,793051842,12,Group D,Group E,Group B,Group C,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group C,Group E,Group F,Group D
07/03/2023 14:20:45,barbara@gmail.com,Barbara Kuznicki,635801289,12,Group D,Group B,Group E,Group F,Group D,Group D,Group F,Group B,Group C,Group B,Group F,Group D
07/03/2023 14:20:45,rhonda@gmail.com,Rhonda Anthony,635620958,12,Group D,Group F,Group A (Gr. 12),Group B,Group C,Group C,Group A (Gr. 12),Group E,Group D,Group E,Group A (Gr. 12),Group C
07/03/2023 14:20:45,ronald@gmail.com,Ronald Smith,221348003,12,Group E,Group C,Group D,Group B,Group B,Group B,Group D,Group C,Group E,Group F,Group D,Group B
07/03/2023 14:20:45,jamie@gmail.com,Jamie Stanley,397662335,12,Group A (Gr. 12),Group B,Group D,Group C,Group B,Group B,Group D,Group A (Gr. 12),Group E,Group B,Group F,Group C
07/03/2023 14:20:45,jessica@gmail.com,Jessica Dunbar,752476336,12,Group A (Gr. 12),Group E,Group D,Group B,Group C,Group C,Group F,Group B,Group D,Group B,Group E,Group C
07/03/2023 14:20:45,lula@gmail.com,Lula Orgill,916397272,12,Group B,Group F,Group E,Group A (Gr. 12),Group F,Group F,Group B,Group E,Group D,Group F,Group B,Group C
07/03/2023 14:20:45,guy@gmail.com,Guy Mierzejewski,353282376,12,Group B,Group E,Group C,Group D,Group D,Group D,Group F,Group A (Gr. 12),Group C,Group B,Group A (Gr. 12),Group D
07/03/2023 14:20:45,audrey@gmail.com,Audrey Oden,796690118,12,Group F,Group D,Group C,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group F,Group E,Group C,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,dexter@gmail.com,Dexter Harris,544933491,12,Group C,Group D,Group B,Group A (Gr. 12),Group F,Group F,Group E,Group A (Gr. 12),Group D,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,john@gmail.com,John Branum,128688835,12,Group E,Group A (Gr. 12),Group B,Group C,Group F,Group F,Group D,Group C,Group C,Group D,Group A (Gr. 12),Group F
07/03/2023 14:20:45,john@gmail.com,John Smith,964914632,12,Group F,Group D,Group B,Group C,Group F,Group F,Group C,Group D,Group F,Group B,Group E,Group D
07/03/2023 14:20:45,lisa@gmail.com,Lisa Drake,442330929,12,Group B,Group F,Group C,Group A (Gr. 12),Group E,Group E,Group D,Group F,Group A (Gr. 12),Group E,Group B,Group F
07/03/2023 14:20:45,robert@gmail.com,Robert Bennett,645885707,12,Group B,Group F,Group A (Gr. 12),Group E,Group A (Gr. 12),Group A (Gr. 12),Group C,Group E,Group C,Group A (Gr. 12),Group E,Group D
07/03/2023 14:20:45,adam@gmail.com,Adam Smith,841156238,12,Group D,Group A (Gr. 12),Group B,Group F,Group F,Group F,Group B,Group A (Gr. 12),Group C,Group E,Group F,Group B
07/03/2023 14:20:45,ryan@gmail.com,Ryan Beaudoin,300198872,12,Group A (Gr. 12),Group D,Group E,Group B,Group E,Group E,Group D,Group C,Group D,Group C,Group A (Gr. 12),Group E
07/03/2023 14:20:45,lois@gmail.com,Lois Gonzalez,983334634,12,Group F,Group E,Group B,Group D,Group B,Group B,Group E,Group F,Group F,Group D,Group B,Group E
07/03/2023 14:20:45,jeremy@gmail.com,Jeremy Ardrey,164959798,12,Group F,Group E,Group D,Group C,Group B,Group B,Group F,Group A (Gr. 12),Group A (Gr. 12),Group F,Group E,Group D
